Return,Volatility,Sharpe,Annual_Return,Annual_Vol,Annual_Sharpe
0.01810339980304463,0.057052325618098254,0.2223701312598807,0.24023119997860687,0.19763505332101924,0.7703127308557471
0.016945067613912068,0.0586104632043425,0.19669527106537613,0.22340409805137362,0.20303260025013478,0.6813724061875278
0.016144475497078023,0.05268677265615855,0.20361484087140008,0.21189648074195921,0.1825123342545945,0.7053424991286339
0.021102212965755558,0.06969346603785177,0.22506480436157084,0.2847854478702019,0.24142524826627057,0.7796473522995803
0.013303712653555486,0.04280438495928002,0.18425789774556503,0.17185966551704435,0.14827873907242012,0.638288081182299
0.014299909063701554,0.05315511492796271,0.16711923977727644,0.18575957042991886,0.18413471947478857,0.578918028433057
0.013221707329805253,0.045165133431322384,0.17281119461335917,0.170722127375462,0.15645661166735605,0.5986355383740223
0.01766695058002818,0.04535497308552051,0.27009792046977077,0.23386614707091313,0.15711423552008097,0.9356466425446817
0.01292319631514485,0.055161312174633506,0.1360832321158984,0.16658987018403693,0.1910843905972658,0.4714061441658496
0.01595883390251814,0.04669614149858976,0.22576099218325882,0.2092423014000615,0.1617601791859659,0.7820590176571288
0.018031966325070807,0.05143224403472101,0.2452799774765373,0.23918737852171912,0.17816651963083618,0.8496747661374249
0.015458129968627967,0.05138882534504053,0.19540168965801022,0.20211011632938125,0.17801611287778688,0.6768913087449594
0.01781964693438429,0.051834510689044405,0.23928035787051583,0.2360896142622959,0.1795600121977939,0.8288914741699938
0.019703830608917682,0.0824733725167432,0.1732336571946361,0.26382985189052865,0.28569614294110784,0.6000989916841589
0.01842527784754916,0.0522732306103784,0.24885799153763696,0.24494464751305345,0.18107978258588012,0.8620693704254658
0.017833161382562975,0.0545203862350217,0.2277404026884984,0.23628657987301693,0.18886415801467288,0.7889158967853499
0.016969045893214116,0.048781414910890435,0.2368192732344954,0.2237502988128217,0.1689837781815205,0.8203660269073647
0.012486450663143028,0.05013154231691774,0.14102466570414177,0.16056813198718967,0.17366075670938144,0.4885237722399794
0.017659697883726372,0.05313062687643149,0.23043265131303503,0.23376062918209506,0.1840498903759277,0.7982421195939596
0.017579550572282422,0.05622099930677585,0.21634058546785498,0.23259513415323974,0.19475525450326078,0.7494257715390438
0.016060210654779018,0.047604273077805404,0.2235837940580738,0.21069105724398995,0.16490603925628441,0.7745169821152005
0.01788115186011995,0.049723183887526674,0.2506775354862194,0.2369862470523021,0.1722461616145727,0.8683724555565644
0.0195991515674251,0.05066544933249217,0.2799241906981981,0.26227384917839425,0.1755102648643662,0.9696858411137569
0.01099303155551819,0.04502192452111742,0.1238588742743759,0.14019188528523951,0.1559605214502129,0.4290597264230096
0.01636270504887765,0.051556058572231875,0.21231332815861387,0.21502340902342687,0.1785954257702051,0.7354749429895263
0.014523093639301205,0.04811932404093074,0.18924677671881937,0.1888943090159334,0.16669022812952516,0.6555700648912761
